frame_number,timestamp,raw_points_count,stable_points_count,display_points_count,raw_min_snr,raw_max_snr,raw_mean_snr,display_min_x,display_max_x,display_mean_x,display_min_y,display_max_y,display_mean_y,display_min_z,display_max_z,display_mean_z,display_min_doppler,display_max_doppler,display_mean_doppler,target_count,active_target_ids,presence
28,2026-05-29 16:57:00.023,91,0,0,8.639999389648438,1760.760009765625,90.77494049072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
29,2026-05-29 16:57:00.024,89,154,0,0.0,1191.52001953125,66.95684814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
30,2026-05-29 16:57:00.026,84,242,0,0.0,2610.0,75.95904541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
31,2026-05-29 16:57:00.027,91,327,0,8.519999504089355,1732.239990234375,81.96746063232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
32,2026-05-29 16:57:00.029,91,400,0,0.0,1296.1199951171875,64.84571075439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
33,2026-05-29 16:57:00.030,96,400,0,0.0,2106.35986328125,71.35374450683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
34,2026-05-29 16:57:00.032,92,400,0,0.0,951.7999877929688,52.2460823059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
35,2026-05-29 16:57:00.033,89,400,0,8.760000228881836,1522.760009765625,66.90830993652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
36,2026-05-29 16:57:00.034,89,400,0,8.639999389648438,1231.3199462890625,80.19863891601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
37,2026-05-29 16:57:00.336,90,400,0,0.0,2498.639892578125,73.69866180419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
38,2026-05-29 16:57:00.339,89,400,0,0.0,855.5599975585938,54.499324798583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
39,2026-05-29 16:57:00.341,87,400,0,8.519999504089355,1560.1199951171875,71.99723815917969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
40,2026-05-29 16:57:00.343,85,400,0,8.639999389648438,2042.760009765625,83.11199188232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
41,2026-05-29 16:57:00.345,90,400,0,6.87999963760376,902.3200073242188,55.17688751220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
42,2026-05-29 16:57:00.517,87,400,0,6.519999980926514,661.4400024414062,56.91080093383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
43,2026-05-29 16:57:00.517,97,400,0,8.519999504089355,2555.239990234375,73.36824798583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
44,2026-05-29 16:57:00.519,90,400,0,8.639999389648438,2582.0,76.93110656738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
45,2026-05-29 16:57:00.519,90,400,0,0.0,253.0,37.8711051940918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
46,2026-05-29 16:57:00.657,84,400,0,9.0,2577.760009765625,82.54810333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
47,2026-05-29 16:57:00.658,88,400,0,8.639999389648438,1752.239990234375,76.0809097290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
48,2026-05-29 16:57:00.829,88,400,0,0.0,1861.5198974609375,58.32318115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
49,2026-05-29 16:57:00.830,87,400,0,0.0,1803.3599853515625,60.777008056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
50,2026-05-29 16:57:00.831,90,400,0,8.519999504089355,2179.8798828125,80.49510955810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
51,2026-05-29 16:57:00.832,85,400,0,8.760000228881836,1005.3599853515625,72.47105407714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
52,2026-05-29 16:57:00.983,93,400,0,0.0,1044.8800048828125,56.957420349121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
53,2026-05-29 16:57:00.984,90,400,0,0.0,1124.760009765625,60.96710968017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
54,2026-05-29 16:57:01.576,90,400,0,8.519999504089355,2300.35986328125,68.01822662353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
55,2026-05-29 16:57:01.576,82,397,0,0.0,2306.639892578125,74.98097229003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
56,2026-05-29 16:57:01.578,95,400,0,0.0,446.7599792480469,62.4218864440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
57,2026-05-29 16:57:01.579,85,389,0,0.0,1004.0799560546875,71.84752655029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
58,2026-05-29 16:57:01.580,96,377,0,0.0,685.7999877929688,60.6916618347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
59,2026-05-29 16:57:01.581,97,387,0,0.0,1963.760009765625,71.29855346679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
60,2026-05-29 16:57:01.582,88,391,0,0.0,1485.6400146484375,61.68863296508789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
61,2026-05-29 16:57:01.582,92,390,0,0.0,940.8800048828125,54.02347946166992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
62,2026-05-29 16:57:01.583,87,394,0,0.0,1232.8800048828125,62.234474182128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
63,2026-05-29 16:57:01.584,94,395,0,0.0,446.7599792480469,44.833621978759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
64,2026-05-29 16:57:01.584,80,357,0,0.0,1243.919921875,68.99849700927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
65,2026-05-29 16:57:01.745,93,364,0,8.519999504089355,2334.639892578125,103.09849548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0
66,2026-05-29 16:57:01.746,90,377,10,0.0,504.3199768066406,64.45955657958984,0.24574343860149384,0.3132183253765106,0.27420708537101746,0.6562444567680359,0.7337216138839722,0.6997734308242798,0.3860381245613098,0.5513500571250916,0.5122841596603394,-0.06972000002861023,0.13916000723838806,0.034720003604888916,0,,1
67,2026-05-29 16:57:01.747,88,388,10,8.519999504089355,1024.679931640625,73.9818115234375,0.24574343860149384,0.3132183253765106,0.27420708537101746,0.6562444567680359,0.7337216138839722,0.6997734308242798,0.3860381245613098,0.5513500571250916,0.5122841596603394,-0.06972000002861023,0.13916000723838806,0.034720003604888916,0,,1
68,2026-05-29 16:57:01.916,99,391,11,0.0,1330.919921875,54.117576599121094,0.24574343860149384,0.3132183253765106,0.27653342485427856,0.6562444567680359,0.7337216138839722,0.69890958070755,0.3860381245613098,0.5513500571250916,0.5087829828262329,-0.06972000002861023,0.13916000723838806,0.025225458666682243,0,,1
69,2026-05-29 16:57:01.917,89,400,11,0.0,456.0,49.346065521240234,0.24574343860149384,0.3132183253765106,0.27653342485427856,0.6562444567680359,0.7337216138839722,0.69890958070755,0.3860381245613098,0.5513500571250916,0.5087829828262329,-0.06972000002861023,0.13916000723838806,0.025225458666682243,0,,1
70,2026-05-29 16:57:01.918,71,386,11,0.0,468.3599853515625,59.80168151855469,0.24574343860149384,0.3132183253765106,0.27653342485427856,0.6562444567680359,0.7337216138839722,0.69890958070755,0.3860381245613098,0.5513500571250916,0.5087829828262329,-0.06972000002861023,0.13916000723838806,0.025225458666682243,0,,1
71,2026-05-29 16:57:03.470,81,366,4,0.0,235.51998901367188,42.492835998535156,0.19991788268089294,0.2997967600822449,0.25556638836860657,0.5176451802253723,0.7313851118087769,0.633115828037262,0.4526351988315582,0.5435674786567688,0.49426764249801636,-0.06972000002861023,0.2088800072669983,-6.999820470809937e-05,0,,1
72,2026-05-29 16:57:03.470,75,347,11,0.0,325.7599792480469,47.746131896972656,0.17458182573318481,0.3277142643928528,0.24993103742599487,0.5176451802253723,0.8698770999908447,0.7063432931900024,0.4526351988315582,0.6105513572692871,0.5303570032119751,-0.06972000002861023,0.2088800072669983,-0.04439272731542587,0,,1
73,2026-05-29 16:57:03.472,79,322,13,0.0,234.63999938964844,39.88101577758789,0.17458182573318481,0.6389017105102539,0.3227459192276001,0.5137602090835571,0.8698770999908447,0.6753798127174377,0.4526351988315582,1.1088531017303467,0.6544177532196045,-0.06972000002861023,0.2088800072669983,-8.615163824288175e-05,0,,1
74,2026-05-29 16:57:03.473,88,325,15,0.0,2573.35986328125,77.16545104980469,0.1429596096277237,0.6389017105102539,0.3008825480937958,0.5137602090835571,0.8698770999908447,0.6639570593833923,0.44089293479919434,1.1088531017303467,0.6293569803237915,-0.06972000002861023,0.34804001450538635,0.018480002880096436,0,,1
75,2026-05-29 16:57:03.474,95,336,22,0.0,890.8800048828125,50.178104400634766,0.1429596096277237,0.6389017105102539,0.3401062786579132,0.35665157437324524,0.8698770999908447,0.5970731377601624,0.44089293479919434,1.1088531017303467,0.6253939270973206,-0.06972000002861023,0.4872000217437744,0.12332727760076523,0,,1
76,2026-05-29 16:57:03.476,95,365,22,0.0,407.5199890136719,58.41935729980469,0.1429596096277237,0.6389017105102539,0.3460789620876312,0.35665157437324524,0.8698770999908447,0.6014080047607422,0.390412300825119,1.1088531017303467,0.6150771379470825,-0.06972000002861023,0.4872000217437744,0.16446183621883392,0,,1
77,2026-05-29 16:57:03.477,92,393,19,0.0,570.760009765625,65.11695098876953,0.1429596096277237,0.6389017105102539,0.38316094875335693,0.35665157437324524,0.7009902000427246,0.5430290102958679,0.36271992325782776,1.1088531017303467,0.6139515042304993,-0.06972000002861023,0.4872000217437744,0.26739999651908875,0,,1
78,2026-05-29 16:57:03.478,92,400,18,0.0,378.8800048828125,60.235652923583984,-0.07957407087087631,0.6065789461135864,0.2913529872894287,0.35665157437324524,0.7557312846183777,0.5844218134880066,0.36271992325782776,0.8742601275444031,0.5226441621780396,-0.06972000002861023,0.4872000217437744,0.24745780229568481,0,,1
79,2026-05-29 16:57:03.480,93,400,22,0.0,356.7599792480469,57.753108978271484,-0.07957407087087631,0.5895390510559082,0.25378692150115967,0.4286807179450989,1.1083379983901978,0.7054991126060486,0.21234118938446045,0.8742601275444031,0.486225426197052,-0.06972000002861023,0.34804001450538635,0.19614003598690033,0,,1
80,2026-05-29 16:57:03.482,107,400,18,0.0,834.3599853515625,77.060546875,0.1552109718322754,0.5895390510559082,0.2601960301399231,0.4286807179450989,1.1083379983901978,0.7557632327079773,0.21234118938446045,0.8742601275444031,0.5223004221916199,-0.06972000002861023,0.2783200144767761,0.170131117105484,0,,1
81,2026-05-29 16:57:03.483,95,400,18,0.0,1380.5599365234375,79.11368560791016,-0.09400839358568192,0.3132183253765106,0.2076994627714157,0.5537286996841431,1.1083379983901978,0.7738629579544067,0.21234118938446045,0.8742601275444031,0.5485825538635254,-0.13916000723838806,0.2783200144767761,0.11985556036233902,0,,1
82,2026-05-29 16:57:03.484,91,400,19,0.0,817.0,79.32087707519531,-0.09400839358568192,0.30232882499694824,0.1945318877696991,0.5537286996841431,1.1083379983901978,0.7735655307769775,0.21234118938446045,0.8742601275444031,0.5964271426200867,-0.13916000723838806,0.2783200144767761,0.1245557889342308,0,,1
83,2026-05-29 16:57:03.485,93,400,11,0.0,2469.239990234375,88.16258239746094,0.1552109718322754,0.2474934458732605,0.1922624111175537,0.5494592189788818,0.7557573914527893,0.6867406964302063,0.47368985414505005,0.7929840087890625,0.6557751297950745,-0.13916000723838806,0.2088800072669983,0.10757090896368027,0,,1
84,2026-05-29 16:57:03.486,86,400,9,0.0,1479.8800048828125,80.5609359741211,0.1552109718322754,0.2474934458732605,0.1925489604473114,0.5494592189788818,0.7557573914527893,0.6734041571617126,0.47368985414505005,0.7929840087890625,0.6561005115509033,-0.13916000723838806,0.2088800072669983,0.08505778759717941,0,,1
85,2026-05-29 16:57:03.488,85,392,8,0.0,999.7599487304688,88.8207015991211,0.16554862260818481,0.2474934458732605,0.1972162127494812,0.5494592189788818,0.7557573914527893,0.6691869497299194,0.47368985414505005,0.7929840087890625,0.6430238485336304,-0.13916000723838806,0.2088800072669983,0.07829500734806061,0,,1
86,2026-05-29 16:57:03.488,84,378,5,8.519999504089355,1017.5599975585938,94.80760955810547,0.16554862260818481,0.2474934458732605,0.2070728987455368,0.5494592189788818,0.7292047739028931,0.6515083312988281,0.47368985414505005,0.7929840087890625,0.6461357474327087,-0.06972000002861023,0.2088800072669983,0.09744001179933548,0,,1
87,2026-05-29 16:57:03.489,97,372,2,8.519999504089355,1081.3199462890625,86.04288482666016,0.21604657173156738,0.2474934458732605,0.23177000880241394,0.5494592189788818,0.628952145576477,0.5892056822776794,0.47368985414505005,0.5015332102775574,0.4876115322113037,-0.06972000002861023,-0.06972000002861023,-0.06972000002861023,0,,1
88,2026-05-29 16:57:03.490,104,384,1,6.0,970.5599975585938,83.54191589355469,0.1751602292060852,0.1751602292060852,0.1751602292060852,0.708543598651886,0.708543598651886,0.708543598651886,0.6490484476089478,0.6490484476089478,0.6490484476089478,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,1
89,2026-05-29 16:57:03.491,97,399,1,8.760000228881836,1332.0799560546875,80.10679626464844,0.1751602292060852,0.1751602292060852,0.1751602292060852,0.708543598651886,0.708543598651886,0.708543598651886,0.6490484476089478,0.6490484476089478,0.6490484476089478,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,1
90,2026-05-29 16:57:03.491,93,400,1,0.0,432.8800048828125,62.092464447021484,0.1751602292060852,0.1751602292060852,0.1751602292060852,0.708543598651886,0.708543598651886,0.708543598651886,0.6490484476089478,0.6490484476089478,0.6490484476089478,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,1
91,2026-05-29 16:57:03.492,98,400,1,0.0,759.3599853515625,68.72612762451172,0.1751602292060852,0.1751602292060852,0.1751602292060852,0.708543598651886,0.708543598651886,0.708543598651886,0.6490484476089478,0.6490484476089478,0.6490484476089478,0.13916000723838806,0.13916000723838806,0.13916000723838806,0,,1
